adult,belongs_to_collection,budget,original_language,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,languages,day_of_week,month,season,year,has_homepage,genre,companies,countries
False,not available,0,en,Frank and Ollie,"Before computer graphics, special effects wizardry, and out-of-this world technology, the magic of animation flowed from the pencils of two of the greatest animators The Walt Disney Company ever produced -- Frank Thomas and Ollie Johnston. Frank and Ollie, the talent behind BAMBI, PINOCCHIO, LADY AND THE TRAMP, THE JUNGLE BOOK, and others, set the standard for such modern-day hits as THE LION KING. It was their creative genius that helped make Disney synonymous with brilliant animation, magnificent music, and emotional storytelling. Take a journey with these extraordinary artists as they share secrets, insights, and the inspiration behind some of the greatest animated movies the world has ever known!",0.142357,1995-10-20,0.0,89.0,not available,Frank and Ollie,7.5,4.0,[],Friday,Oct,Q4,1995,NO,['Documentary'],"['Walt Disney Pictures', 'Theodore Thomas Productions']",['United States of America']
False,not available,0,en,Girl in the Cadillac,"A runaway teenage girl and a drifter rob a bank, hit the road to elude the Texas Rangers and find love on the run.",0.405392,1995-10-24,0.0,89.0,On our first date... we robbed a bank,Girl in the Cadillac,10.0,1.0,['English'],Tuesday,Oct,Q4,1995,NO,"['Romance', 'Adventure', 'Crime', 'Drama']",['Overseas FilmGroup'],['United States of America']
False,not available,0,en,Homage,"The young caretaker at the estate of a reclusive woman develops a dangerous obsession with her daughter, a sexy television star. Unexpected twists and turns.",0.014925,1995-05-03,0.0,97.0,He would sacrifice everything for her...even her.,Homage,0.0,0.0,['English'],Wednesday,May,Q2,1995,NO,"['Thriller', 'Drama']","['Skyline Entertainment Partners', 'Arrow']",['United States of America']
False,not available,0,en,Mirage,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,0.302957,1995-11-21,0.0,92.0,Love is the deadliest illusion.,Mirage,4.0,1.0,['English'],Tuesday,Nov,Q4,1995,NO,"['Action', 'Thriller']",[],[]
False,not available,0,en,Open Season,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire.",0.012456,1996-05-03,0.0,97.0,not available,Open Season,0.0,0.0,['English'],Friday,May,Q2,1996,NO,['Comedy'],"['Home Box Office (HBO)', 'Frozen Rope Productions Inc.']",['United States of America']
False,not available,0,en,Dos Crímenes,"Greed and playing into the hand of providence provides the focus of this Mexican comedy adapted from a novel by Jorge Ibarguengoitia. Marcos, an architect, has just returned to the home of his wealthy uncle Ramon after squandering his money in Mexico City and subsequently finding himself falsely accused of a crime. Although he is flat-broke, he conceals this from Ramon, telling him that he has returned home to buy a local gold mine. Marcos finds the lies come easily as begins trying to induce his uncle to fund his endeavor. Irascible Ramon, who likes Marcos for his similar love of drinking and smoking is duped, but Ramon's sons are not fooled by Marcos. To them he is a threat, and they fear he will be placed in the will. Soon all of them are trying to out-manipulate each other. Even Ramon, who is not as innocent as he appears is involved in the mayhem.",0.233376,1995-05-26,0.0,0.0,not available,Dos Crímenes,5.0,1.0,[],Friday,May,Q2,1995,NO,[],[],[]
False,not available,0,en,Brother Minister: The Assassination of Malcolm X,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the ...",0.0368,1995-03-01,0.0,115.0,not available,Brother Minister: The Assassination of Malcolm X,4.0,1.0,[],Wednesday,Mar,Q1,1995,NO,['Documentary'],[],[]
False,Highlander Collection,26000000,en,Highlander III: The Sorcerer,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",6.866634,1994-11-29,36800000.0,99.0,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",Highlander: The Final Dimension,4.5,110.0,['English'],Tuesday,Nov,Q4,1994,NO,"['Action', 'Fantasy', 'Science Fiction']","['Trans-Film', 'Initial Groupe', 'Lumière Pictures', 'Fallingcloud']","['Canada', 'France', 'United Kingdom']"
False,not available,0,en,Federal Hill,"In Providence's Italian neighborhood, Federal Hill, five young are immersed in drugs, crime and violence. Everything changes when one of the guys in the band know love.",0.100685,1995-02-24,0.0,97.0,not available,Federal Hill,5.0,2.0,[],Friday,Feb,Q1,1995,NO,[],[],[]
False,not available,8000000,en,In the Mouth of Madness,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",8.497643,1994-12-12,8946600.0,95.0,Lived Any Good Books Lately?,In the Mouth of Madness,7.1,307.0,['English'],Monday,Dec,Q4,1994,YES,"['Horror', 'Mystery', 'Thriller']",['New Line Cinema'],['United States of America']
False,not available,0,en,8 Seconds,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",1.888534,1994-02-25,0.0,105.0,Hang on for the ride of your life!,8 Seconds,7.2,22.0,"['English', 'Français']",Friday,Feb,Q1,1994,NO,"['Drama', 'Romance']",['New Line Cinema'],['United States of America']
False,not available,0,en,Above the Rim,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",4.38154,1994-03-23,0.0,96.0,Some games you play. Some games play you.,Above the Rim,6.7,40.0,['English'],Wednesday,Mar,Q1,1994,YES,"['Crime', 'Drama']",['New Line Cinema'],['United States of America']
False,Addams Family Collection,0,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",17.555909,1993-11-19,48919043.0,94.0,The Family Just Got A Little Stranger,Addams Family Values,6.5,537.0,['English'],Friday,Nov,Q4,1993,NO,"['Comedy', 'Family', 'Fantasy']","['Paramount Pictures', 'Orion Pictures', 'Scott Rudin Productions']",['United States of America']
False,not available,0,en,Martin Lawrence: You So Crazy,"Stand up comedy by Martin Lawrence, filmed in the Majestic Theater in New York City. Martin Lawrence talks about everything from racism, to relationships, to his childhood.",0.394194,1994-04-27,0.0,84.0,Uncut. Unrated. Unbelievably Funny.,Martin Lawrence: You So Crazy,4.5,4.0,['English'],Wednesday,Apr,Q2,1994,NO,['Comedy'],['HBO Independent Productions'],['United States of America']
False,not available,34000000,en,The Age of Innocence,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",8.013617,1993-09-17,32255440.0,139.0,In a world of tradition. In an age of innocence. They dared to break the rules.,The Age of Innocence,7.0,172.0,"['English', 'Italiano']",Friday,Sep,Q3,1993,NO,"['Drama', 'Romance']",['Columbia Pictures'],['United States of America']
False,not available,0,en,Airheads,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,7.09232,1994-08-05,0.0,92.0,The amps are on but nobody's home.,Airheads,5.8,222.0,['English'],Friday,Aug,Q3,1994,NO,"['Comedy', 'Crime', 'Music']","['Twentieth Century Fox Film Corporation', 'Island World', 'Robert Simonds Productions']",['United States of America']
False,not available,17080000,en,The Air Up There,"Jimmy Dolan is a college basketball coach who wants a big promotion. To get it, he needs to make a dramatic find. He ends up deep in Africa, hoping to recruit Saleh, a huge basketball prodigy Jimmy glimpsed in a home movie. But Saleh is the chief's son and has responsibilities at home, since the tribe's land is threatened by a mining company with its own hotshot basketball team.",1.896273,1994-01-07,21011500.0,107.0,not available,The Air Up There,5.1,42.0,['English'],Friday,Jan,Q1,1994,NO,"['Comedy', 'Family']","['Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Interscope Communications', 'Nomura Babcock & Brown', 'NBB Unit One Film Partners', 'Longview Entertainment']",['United States of America']
False,Stakeout Collection,0,en,Another Stakeout,"Chris and Bill are called upon for their excellent surveillance record to stakeout a lakeside home where a Mafia trial witness is believed to be heading or already hiding. Unlike their earlier _Stakeout_, this time they are accompanied by Gina Garret from the DA's office and her pet rottweiler 'Archie'; their cover, husband and wife with son Bill.",12.967239,1993-07-22,0.0,105.0,"They're on the look out for thrills, action and adventure.",Another Stakeout,4.9,58.0,['English'],Thursday,Jul,Q3,1993,NO,"['Action', 'Comedy']",['Touchstone Pictures'],['United States of America']
False,not available,0,en,Bad Girls,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",14.644772,1994-04-22,15240435.0,99.0,It was a dangerous time to be a woman. And a good time to have friends.,Bad Girls,4.6,61.0,"['English', 'Pусский']",Friday,Apr,Q2,1994,NO,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']","['Twentieth Century Fox Film Corporation', 'Ruddy Morgan Organization, The']",['United States of America']
False,not available,3200000,en,Barcelona,"During the 1980s, uptight Ted Boynton is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred, a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.",1.632711,1994-07-29,0.0,100.0,Americans. Anti Americans. In Love.,Barcelona,6.6,20.0,"['Español', 'English']",Friday,Jul,Q3,1994,NO,"['Comedy', 'Drama', 'Romance']","['Fine Line Features', 'Castle Rock Entertainment', 'Barcelona Films']",['United States of America']
False,not available,40000000,en,Being Human,One man must learn the meaning of courage across four lifetimes centuries apart.,2.783872,1994-05-06,0.0,122.0,"For Hector, history has a way of repeating itself.",Being Human,5.0,15.0,"['English', '']",Friday,May,Q2,1994,NO,"['Drama', 'Comedy', 'Fantasy']","['Warner Bros.', 'Enigma Productions', 'BSB', 'NatWest Ventures', 'Fujisankei']","['Japan', 'United Kingdom']"
False,not available,0,en,The Beverly Hillbillies,"Jed Clampett and kin move from Arkansas to Beverly Hills when he becomes a billionaire, after an oil strike. The country folk are very naive with regard to life in the big city, so when Jed starts a search for a new wife there are inevitably plenty of takers and con artists ready to make a fast buck",5.673735,1993-10-15,0.0,93.0,The day they moved in... Beverly Hills moved out.,The Beverly Hillbillies,5.0,86.0,['English'],Friday,Oct,Q4,1993,NO,['Comedy'],['Twentieth Century Fox Film Corporation'],['United States of America']
